,name,labels
8410,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00945.png,8
8411,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00983.png,8
8412,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00605.png,8
8413,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00420.png,8
8414,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00071.png,8
8415,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00082.png,8
8416,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00365.png,8
8417,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00767.png,8
8418,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00785.png,8
8419,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00827.png,8
8420,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00461.png,8
8421,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00262.png,8
8422,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00478.png,8
8423,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00581.png,8
8424,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00361.png,8
8425,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00573.png,8
8426,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00571.png,8
8427,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00180.png,8
8428,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00204.png,8
8429,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00358.png,8
8430,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00966.png,8
8431,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00791.png,8
8432,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00773.png,8
8433,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00601.png,8
8434,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00821.png,8
8435,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00757.png,8
8436,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00004.png,8
8437,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00994.png,8
8438,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00446.png,8
8439,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00606.png,8
8440,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00165.png,8
8441,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00928.png,8
8442,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00113.png,8
8443,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00917.png,8
8444,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00538.png,8
8445,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00782.png,8
8446,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00357.png,8
8447,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00364.png,8
8448,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00386.png,8
8449,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00234.png,8
8450,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00798.png,8
8451,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00840.png,8
8452,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00328.png,8
8453,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00263.png,8
8454,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00389.png,8
8455,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00149.png,8
8456,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00552.png,8
8457,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00623.png,8
8458,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00635.png,8
8459,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00673.png,8
8460,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00907.png,8
8461,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00246.png,8
8462,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00300.png,8
8463,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00824.png,8
8464,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00915.png,8
8465,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00153.png,8
8466,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00808.png,8
8467,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00252.png,8
8468,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00523.png,8
8469,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00308.png,8
8470,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00321.png,8
8471,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00725.png,8
8472,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00813.png,8
8473,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00224.png,8
8474,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00081.png,8
8475,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00990.png,8
8476,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00039.png,8
8477,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00277.png,8
8478,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00362.png,8
8479,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00397.png,8
8480,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00228.png,8
8481,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00332.png,8
8482,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00010.png,8
8483,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00695.png,8
8484,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00208.png,8
8485,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00239.png,8
8486,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00544.png,8
8487,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00355.png,8
8488,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00368.png,8
8489,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00183.png,8
8490,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00152.png,8
8491,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00728.png,8
8492,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00060.png,8
8493,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00682.png,8
8494,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00035.png,8
8495,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00409.png,8
8496,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00475.png,8
8497,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00756.png,8
8498,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00349.png,8
8499,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00653.png,8
8500,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00410.png,8
8501,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00843.png,8
8502,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00582.png,8
8503,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00916.png,8
8504,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00618.png,8
8505,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00111.png,8
8506,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00083.png,8
8507,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00091.png,8
8508,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00394.png,8
8509,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00579.png,8
8510,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00932.png,8
8511,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00404.png,8
8512,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00479.png,8
8513,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00336.png,8
8514,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00515.png,8
8515,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00576.png,8
8516,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00080.png,8
8517,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00776.png,8
8518,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00709.png,8
8519,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00902.png,8
8520,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00418.png,8
8521,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00363.png,8
8522,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00219.png,8
8523,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00734.png,8
8524,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00061.png,8
8525,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00077.png,8
8526,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00436.png,8
8527,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00622.png,8
8528,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00267.png,8
8529,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00203.png,8
8530,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00698.png,8
8531,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00433.png,8
8532,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00953.png,8
8533,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00758.png,8
8534,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00429.png,8
8535,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00087.png,8
8536,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00431.png,8
8537,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00512.png,8
8538,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00669.png,8
8539,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00401.png,8
8540,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00367.png,8
8541,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00121.png,8
8542,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00683.png,8
8543,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00879.png,8
8544,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00991.png,8
8545,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00660.png,8
8546,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00465.png,8
8547,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00921.png,8
8548,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00620.png,8
8549,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00826.png,8
8550,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00860.png,8
8551,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00535.png,8
8552,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00163.png,8
8553,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00651.png,8
8554,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00173.png,8
8555,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00518.png,8
8556,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00610.png,8
8557,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00555.png,8
8558,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00335.png,8
8559,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00853.png,8
8560,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00829.png,8
8561,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00045.png,8
8562,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00247.png,8
8563,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00562.png,8
8564,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00693.png,8
8565,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00744.png,8
8566,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00186.png,8
8567,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00116.png,8
8568,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00775.png,8
8569,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00144.png,8
8570,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00171.png,8
8571,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00459.png,8
8572,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00933.png,8
8573,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00030.png,8
8574,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00352.png,8
8575,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00109.png,8
8576,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00456.png,8
8577,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00103.png,8
8578,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00099.png,8
8579,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00951.png,8
8580,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00323.png,8
8581,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00498.png,8
8582,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00886.png,8
8583,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00067.png,8
8584,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00805.png,8
8585,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00105.png,8
8586,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00472.png,8
8587,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00995.png,8
8588,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00559.png,8
8589,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00484.png,8
8590,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00222.png,8
8591,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00408.png,8
8592,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00150.png,8
8593,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00175.png,8
8594,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00325.png,8
8595,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00487.png,8
8596,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00646.png,8
8597,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00666.png,8
8598,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00788.png,8
8599,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00414.png,8
8600,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00194.png,8
8601,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00042.png,8
8602,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00198.png,8
8603,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00018.png,8
8604,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00736.png,8
8605,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00066.png,8
8606,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00820.png,8
8607,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00986.png,8
8608,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00714.png,8
8609,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00556.png,8
8610,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00390.png,8
8611,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00196.png,8
8612,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00844.png,8
8613,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00278.png,8
8614,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00659.png,8
8615,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00663.png,8
8616,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00505.png,8
8617,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00527.png,8
8618,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00870.png,8
8619,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00968.png,8
8620,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00016.png,8
8621,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00405.png,8
8622,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00279.png,8
8623,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00185.png,8
8624,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00952.png,8
8625,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00668.png,8
8626,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00636.png,8
8627,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00356.png,8
8628,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00901.png,8
8629,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00296.png,8
8630,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00493.png,8
8631,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00135.png,8
8632,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00312.png,8
8633,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00914.png,8
8634,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00110.png,8
8635,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00243.png,8
8636,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00810.png,8
8637,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00613.png,8
8638,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00784.png,8
8639,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00499.png,8
8640,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00911.png,8
8641,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00396.png,8
8642,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00586.png,8
8643,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00883.png,8
8644,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00497.png,8
8645,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00291.png,8
8646,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00912.png,8
8647,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00344.png,8
8648,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00774.png,8
8649,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00802.png,8
8650,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00130.png,8
8651,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00828.png,8
8652,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00836.png,8
8653,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00467.png,8
8654,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00428.png,8
8655,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00988.png,8
8656,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00292.png,8
8657,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00617.png,8
8658,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00193.png,8
8659,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00692.png,8
8660,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00971.png,8
8661,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00910.png,8
8662,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00851.png,8
8663,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00801.png,8
8664,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00123.png,8
8665,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00048.png,8
8666,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00283.png,8
8667,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00717.png,8
8668,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00817.png,8
8669,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00984.png,8
8670,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00127.png,8
8671,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00909.png,8
8672,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00161.png,8
8673,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00023.png,8
8674,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00032.png,8
8675,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00073.png,8
8676,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00477.png,8
8677,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00661.png,8
8678,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00992.png,8
8679,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00754.png,8
8680,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00214.png,8
8681,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00649.png,8
8682,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00780.png,8
8683,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00748.png,8
8684,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00448.png,8
8685,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00672.png,8
8686,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00139.png,8
8687,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00189.png,8
8688,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00624.png,8
8689,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00577.png,8
8690,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00162.png,8
8691,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00715.png,8
8692,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00094.png,8
8693,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00014.png,8
8694,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00145.png,8
8695,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00245.png,8
8696,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00958.png,8
8697,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00895.png,8
8698,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00038.png,8
8699,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00675.png,8
8700,Fish_Dataset/Fish_Dataset/Striped Red Mullet/Striped Red Mullet/00022.png,8
